	w1_aaa	w2_pins	w3_kmr	w4_notion	w5_queens	w6_dwyer	w7_defenseman	w8_gld	w9_tocchet	w10_home	w11_buying	w12_internet	w13_slots	w14_compatible	w15_transfer	w16_baltimore	w17_mean	w18_person	w19_performance	w20_support	w21_tor	w22_gm	w23_mouse	w24_base	w25_population	w26_bob	w27_set	w28_it	w29_earth	w30_faith	w31_steve	w32_caps	w33_printer	w34_east	w35_cable	w36_adapter	w37_mss	w38_catcher	w39_bullpen	w40_obp	w41_innocent	w42_european	w43_angeles	w44_settings	w45_words	w46_rit	w47_shots	w48_ports	w49_vga	w50_coverage	w51_jumpers	w52_bases	w53_sea	w54_pts	w55_behavior	w56_domi	w57_sabres	w58_yzerman	w59_messier	w60_goalies	w61_hawks	w62_our	w63_sx	w64_view	w65_hitters	w66_richard	w67_point	w68_nyi	w69_mvp	w70_kill	w71_nl	w72_field	w73_connector	w74_stars	w75_th	w76_install	w77_traded	w78_configuration	w79_standard	w80_rotation	w81_ultb	w82_sports	w83_pds	w84_canada	w85_did	w86_clock	w87_first	w88_switch	w89_tonight	w90_record	w91_singer	w92_majors	w93_royals	w94_does	w95_flames	w96_of	w97_series	w98_plays	w99_det	w100_pitched	w101_cmos	w102_bobby	w103_morris	w104_saturn	w105_wwc	w106_nubus	w107_john	w108_defined	w109_fax	w110_graphics	w111_driver	w112_conference	w113_sgi	w114_yoyo	w115_early	w116_uses	w117_average	w118_as	w119_run	w120_jewish	w121_duo	w122_canadiens	w123_probert	w124_innings	w125_device	w126_species	w127_city	w128_so	w129_stadium	w130_sharks	w131_define	w132_man	w133_philadelphia	w134_monash	w135_works	w136_abc	w137_irq	w138_pin	w139_devices	w140_vice	w141_help	w142_kings	w143_example	w144_via	w145_champs	w146_are	w147_whalers	w148_fpu	w149_newton	w150_sense	w151_canadian	w152_then	w153_law	w154_certainly	w155_access	w156_ati	w157_fact	w158_price	w159_sandvik	w160_muslims	w161_ms	w162_things	w163_explain	w164_arena	w165_bure	w166_saying	w167_murder	w168_inning	w169_reds	w170_history	w171_young	w172_many	w173_gary	w174_arguments	w175_monitors	w176_au	w177_disks	w178_think	w179_points	w180_york	w181_mantis	w182_mangoe	w183_darice	w184_society	w185_believe	w186_tie	w187_bat	w188_jagr	w189_do	w190_penalty	w191_adams	w192_which	w193_gods	w194_that	w195_offense	w196_rockies	w197_atlanta	w198_beliefs	w199_capitals	w200_maynard	w201_alt	w202_minnesota	w203_rice	w204_religions	w205_hartford	w206_apr	w207_boot	w208_allan	w209_why	w210_orioles	w211_my	w212_cannot	w213_cd	w214_social	w215_nature	w216_definition	w217_simm	w218_faster	w219_not	w220_external	w221_lciii	w222_serial	w223_gretzky	w224_smythe	w225_habs	w226_maple	w227_watch	w228_umd	w229_gap	w230_jays	w231_vram	w232_program	w233_laws	w234_laurentian	w235_finals	w236_in	w237_interface	w238_defense	w239_ottawa	w240_info	w241_internal	w242_accept	w243_christians	w244_wingate	w245_penalties	w246_chicago	w247_hits	w248_defensive	w249_statement	w250_com	w251_espn	w252_ted	w253_their	w254_hitting	w255_humans	w256_ibm	w257_alomar	w258_dodgers	w259_mathew	w260_batting	w261_cards	w262_existence	w263_hr	w264_false	w265_next	w266_macs	w267_career	w268_cco	w269_canucks	w270_agree	w271_meg	w272_objective	w273_tek	w274_punishment	w275_snm	w276_buphy	w277_eisa	w278_cache	w279_se	w280_mike	w281_ico	w282_caltech	w283_mario	w284_years	w285_night	w286_staff	w287_schneider	w288_yankees	w289_buffalo	w290_by	w291_chip	w292_rom	w293_against	w294_louis	w295_screen	w296_contact	w297_modem	w298_jersey	w299_upgrade	w300_bobbe	w301_beauchaine	w302_jaeger	w303_iisi	w304_machine	w305_gilmour	w306_oilers	w307_roger	w308_rbi	w309_exist	w310_uk	w311_natural	w312_advance	w313_hi	w314_lindros	w315_goalie	w316_edmonton	w317_gregg	w318_drivers	w319_pitch	w320_red	w321_beat	w322_life	w323_they	w324_machines	w325_data	w326_potvin	w327_score	w328_stats	w329_edu	w330_scoring	w331_cpu	w332_st	w333_puck	w334_ramsey	w335_see	w336_patrick	w337_jon	w338_pitchers	w339_sox	w340_christianity	w341_wins	w342_hd	w343_round	w344_must	w345_flyers	w346_mode	w347_claim	w348_cubs	w349_therefore	w350_sport	w351_winning	w352_work	w353_memory	w354_norris	w355_video	w356_vancouver	w357_vlb	w358_montreal	w359_selanne	w360_powerbook	w361_jesus	w362_speed	w363_scored	w364_fan	w365_gateway	w366_playing	w367_were	w368_gerald	w369_macintosh	w370_installed	w371_pitcher	w372_said	w373_such	w374_buy	w375_lc	w376_phillies	w377_human	w378_simms	w379_jets	w380_your	w381_port	w382_argument	w383_boston	w384_mozumder	w385_problem	w386_you	w387_calgary	w388_go	w389_christian	w390_benedikt	w391_muslim	w392_islamic	w393_hitter	w394_pens	w395_ball	w396_os	w397_quebec	w398_wpd	w399_lemieux	w400_being	w401_played	w402_evidence	w403_using	w404_solntze	w405_bios	w406_floppy	w407_article	w408_coach	w409_belief	w410_mhz	w411_winnipeg	w412_bruins	w413_livesey	w414_braves	w415_board	w416_division	w417_say	w418_mets	w419_last	w420_was	w421_morality	w422_runs	w423_hit	w424_goal	w425_motherboard	w426_islam	w427_drives	w428_islanders	w429_quadra	w430_moral	w431_bible	w432_hardware	w433_computer	w434_ice	w435_penguins	w436_isa	w437_detroit	w438_centris	w439_ca	w440_ram	w441_goals	w442_we	w443_fans	w444_devils	w445_people	w446_use	w447_monitor	w448_pittsburgh	w449_atheist	w450_rangers	w451_playoff	w452_software	w453_system	w454_who	w455_disk	w456_stanley	w457_toronto	w458_atheists	w459_keith	w460_religious	w461_wings	w462_windows	w463_win	w464_leafs	w465_dx	w466_pitching	w467_player	w468_scsi	w469_ide	w470_him	w471_thanks	w472_atheism	w473_bus	w474_religion	w475_cup	w476_writes	w477_dos	w478_playoffs	w479_controller	w480_his	w481_pc	w482_mb	w483_league	w484_teams	w485_card	w486_year	w487_drive	w488_play	w489_games	w490_players	w491_apple	w492_nhl	w493_he	w494_season	w495_baseball	w496_god	w497_mac	w498_game	w499_hockey	w500_team	w501_journal	w502_enlighten	w503_sooner	w504_turns	w505_warm	w506_cancelled	w507_bold	w508_extremely	w509_organized	w510_resulting	w511_old	w512_constantly	w513_generate	w514_definite	w515_lacks	w516_combination	w517_sitting	w518_surface	w519_fashion	w520_sit	class
1799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	3	1	1	1	1	1	1	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	4	1	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	5	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	8	1	1	1	2	1	4	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	7	1	1	1	3	1	1	3	1	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	2	1	1	1	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	3	7	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	3	1	1	1	1	1	7	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	6	1	1	1	7	1	1	1	1	1	1	1	1	5	1	2	1	1	1	1	1	1	1	1	1	1	1	9	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	11	1	1	1	1	5	3	2	5	8	7	7	5	7	4	8	4	8	3	6	6	7	3	1	1	1
1800	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	3	1	4	8	7	6	4	5	8	2	2	2	7	7	8	6	2	2	7	3
1801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	8	2	1	5	3	1	1	5	1	6	5	7	5	4	6	5	5	3	4	6	1
1802	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	5	1	1	1	5	6	3	5	1	5	2	1	4	1	5	3	2	7	4	6	7	4	8	1	3
1804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	7	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	8	7	1	4	8	2	3	8	1	7	6	1	4	8	6	8	3	7	2	1
1805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	6	1	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	4	3	4	4	5	7	5	2	1	2	6	5	3	6	5	5	6	1	2
1806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	5	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	6	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	9	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	6	1	2	1	1	1	1	1	1	1	1	1	1	4	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	4	1	3	1	1	6	1	1	1	1	2	2	4	3	5	5	4	5	3	8	2	6	2	6	4	6	2	1	6	6	2	6	5	5
1807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	4	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	1	8	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	4	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	1	5	2	2	1	1	1	1	1	1	6	3	5	1	1	6	2	5	4	7	8	6	7	5	4	6	5	4	8	4
1808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	8	1	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	7	7	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	9	6	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	4	7	3	2	8	4	2	8	5	7	8	5	3	7	8	8	7	2	1	3	4
1809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	7	1	7	5	5	2	1	4	2	4	6	2	6	7	7	5	4
